,0
5274,"саду:  «Господи, пронеси мимо меня чашу сию», — трудно было ему, труднее"
5275,"до двух в поперечнике, каменные чаши эти заставляют удивляться той настойчивости"
5276,"Это ему поднесли чашу, и снова раздался тот же"
5277,"К его губам снова поднесли чашу, он хлебнул."
5278,Ведь чаша полна!
5279,Ведь чаша полна!
5280,"и покой
И шумную за чашей младость."
5281,Потом за чашей доброго вина он рассказал князьям
5282,Чаша его терпения переполнилась.
5283,"сфере власти, положить на одну чашу политических весов ярко выраженные чувства"
5284,"Давши перевес второй чаше, как показателю нового необходимого направления"
5285,Ладьте кубки и чаши!
5286,"несколько минут Петр, подымая огромную чашу, громко возгласил:"
5287,"Пей ты так, чтоб чаши дно
Не могло тебе казаться."
5288," Чаша будет пусть полна, 
 Выпивай ее"
5289,"коль омрачен, 
 Ублажим его мы чашей."
5290,"Это уже переполнило чашу моего терпения, и я надулся."
5291,отклонить от себя эту горькую чашу.
5292,"мной весь круг земли, сдавленный чашею ночного неба."
5293,"Времена созрели, исполнилась чаша греха, наказание близко, я всех"
5294,"Времена созрели, исполнилась чаша греха, наказание близко!» — нескладно, точно"
5295,"Времена созрели, исполнилась чаша греха, наказание близко."
5296,и багряные гвоздики в хрустальной чаше среди стола благоухали в нагретом
5297,"По-видимому, чаша терпения преподавателей переполнилась, и они"
5298,"старец сказал:  «Возьми ты эту чашу, полную масла, и обойди вокруг"
5299,"вспомнил ты Бога, пока нес чашу?»"
5300,И старец сказал:  «Это одна чаша с маслом так заняла тебя
5301,делить с своим другом писательскую чашу.
5302,"они испили до дна эту чашу, может быть, они узнали бы"
5303,"и многое иное, что переполнило чашу моего терпѣнія и вызвало необходимость"
5304,"Роман со св. чашею, предшествуемый диаконом и священноносцем, сходил"
5305,"полотне масляными красками «Моление о Чаше», да так хорошо, что я"
5306,"служить; опасно, может уронить Святую Чашу; а небольшие службы для христиан"
5307,и допускает его к Святой Чаше.
5308,были около столика с панихидной чашей; на столике положены были два
5309,Да мимо идет чаша сия…
5310,наполнилась гневом и ненавистью и чаша терпения дошла до краев…
5311,"Чаша, однако, была переполнена."
5312,"быть может, мимо идет его чаша общая, присоединились к народу, прося"
5313,"Затем ему подносят три чаши: одну с водою, другую с"
5314,Магомет выбрал чашу с молоком.
5315,Чаша весов переполнена и мера терпения
5316,"Плесните в чаши янтарь муската
И созерцайте цвета"
5317,"на призывъ и скрылись въ чашѣ, заслонившей волчицу съ ея волченятами."
5318,"и она, своей улыбкой переполнившая чашу всех мучительств и сомнений, обольстительное"
5319,Третий ангел вылил чашу свою в реки и источники
5320,"тоже сосуды, два оловянных светильника, чашу, красный шелковый плат, лжицу и"
5321,"голубем; посреди стола стояла пустая чаша, накрытая платом; на чаше — лжица"
5322,"пустая чаша, накрытая платом; на чаше — лжица и копие; фрукты, цветы"
5323,"цветами, плодами, просфорами; и над чашей прострет он руки: пустая чаша"
5324,чашей прострет он руки: пустая чаша; она наполнится в тот день
5325,нет и вина в пустой чаше.
5326,глотают из кубка (не из чаши вовсе) вино красное Каны галилейской
5327,"клюв); вытащил два оловянных светильника, чашу, красный шелковый плат, лжицу и"
5328,"в борьбе забарахтались они среди чаш, шелков да рубах:  «Это что?"
5329,Это что?» — тискает ее в чаши будто бы даже испуганно хозяин.
5330,"раскрыта перед ним, как свежая чаша цветка"
5331,Если чаша минует ее — ее дети погибнут.
5332,Кто подаст вам эту опьяняющую чашу?
5333,"веселий, 
 И благодатным ядом этой чаши."
5334,"револьвер, голая фарфоровая женщина, костяная чаша, подобная человечьему черепу, а в"
5335,когда у нас всего полная чаша…
5336,"его бросил последнюю каплю в чашу страха, овладевшего свидетелями."
5337,"Он терпеливо выпивал чашу неприятностей, которые принесло новое время."
5338,"О, горькая чаша народного расположения!..»"
5339,"от растлевающих соблазнов и донести чашу жизни, не расплескав ее вначале."
5340,"по-барски и дом был полная чаша, как в Казани, так и"
5341,"стихах преужасные пуншевые стаканы и чаши не оскорбляют образованного чувства, но"
5342,"Я не внимаю стуку чаш
И спорам вкруг солдатской каши"
5343,"Денис с коня слезает; 
 Лишь чашей стукнут — и Денис
Как тут"
5344,"и Денис
Как тут, и чашу осушает."
5345,"его души, как из широкой чаши, сладостный напиток очарования, и заменил"
5346,"Потом в золотой чаше разожгли они угли, и на"
5347,"Посредине камня стояла золотая чаша, и по обеим ее сторонам"
5348,"хрустальные сосуда с ароматами; за чашею, на золотом блюде, лежали угли"
5349,"Ортруда бросила в золотую чашу несколько углей, разожгла их, и"
5350,"жаром теплились угли, согревая широкую чашу, и вея теплом в лицо"
5351,"подергивались, а глаза, как две чаши, наполнялись светлой и лучистой думой."
5352,"с билетом, так сказать, переполнил чашу терпения."
5353,"Его сакля полная чаша… ему ничего не надо, а"
5354,"он своего любимца, — налей князю чашу зелена вина, да пополнее, слышь…"
5355,"моем царском угощенье, духом осуши, чашу за здравие мое!"
5356,"рукой поданную ему Басмановым огромную чашу, полную вина, и стал пить"
5357,Князь между тем продолжал осушать чашу с вином.
5358,"подобной кровавому вину в хрустальной чаше, и к этому старику, сумевшему"
5359,"при звездном блеске серебристо-зеркальной чашей, торжественной и священной."
5360,"в которой только что держал Чашу со Святыми Дарами, рассеченную щеку"
5361,"Чаш с кутьею было множество, и"
5362,требуют причащаться всем из одной Чаши:  «можно-де заразиться больными бациллами
5363,"Чаша, Московско-Виндаво-Рыбинской жел. дор"
5364,"еще новый налог — свечной, переполнивший чашу их долготерпения."
5365,"наружные двери в церковь, унесли чаши для причастия, все священные предметы"
5366,"Парижанки, которая испила до дна чашу наслаждений и почти не любила."
5367,"падали в металлическую, тихо звенящую чашу часы и минуты."
5368,"разоренных палат индивидуальной интуиции в чашу коллективного мыслестрадания, в коллизию слов"
5369,твоей выжмет он в глубокую чашу… — и соком твоей души… на
5370,"сторону, потому что на обе чаши их я мог класть всё"
5371,жажда испить до конца всю чашу современных (то есть опять-таки буржуазных
5372,"Пронеси, говорит, мимо чашу эту, а отец его небесный"
5373,"глубины; видел её, как полную чашу ярко-красной, неустанно кипящей, живой крови"
5374,"Закачалась степь, какъ гигантская чаша."
5375,Это переполнило чашу.
5376,"приветствуя ее, и, неся свою чашу, как она ясно помнит — полную"
5377,"любовные, как мать припадет к чаше — что дано будет испить ей"
5378,Так испила Аграфена последнюю чашу жизни.
5379,"медленно приподнялась, припала губами к чаше и долго пила."
5380,"титаном или юным богом с чашею в руках, древний человек утверждал"
5381,"Можете ли пить чашу, которую Я буду пить, и"
5382,"нас, недостойных, ежедневно причащающихся от Чаши Святого Тела Твоего."
5383,"святой потир, образ той чудной чаши с вином, о которой на"
5384,"хлеба, Тела Христова, и от Чаши жизненной да пьет, ибо аще"
5385,"яст хлеб сей, или пиет чашу Господню недостойно, повинен будет Телу"
5386,"И прием чашу, и хвалу воздав, даде им"
5387,"напоит единого от малых сих чашею студены воды, токмо во имя"
5388,"под руками, так кстати, тяжелая чаша…"
5389,"него был тирс, в правой — чаша с ароматным светлым вином."
5390,вина из своей золотой неиссякаемой чаши.
5391,"Пей из моей чаши, и обретешь блаженство забвения."
5392,И юный бог поднес чашу к губам Пирифоя.
5393,"Дионис, который напоил его из чаши блаженства?"
5394,"хозяйство, почему-то, варенье, театры, полная чаша,  [нрзб.]."
5395,"шестьдесят сиклей каждый, за златокованые чаши и блюда, за резные и"
5396,потому что золотому яблоку в чаше из прозрачного сардоникса подобно слово
5397,"расходится врозь, и круглый, как чаша, девический живот, и глубокую линию"
5398,вот в эту большую глиняную чашу и понесла домой.
5399,"муку, которую она несла в чаше."
5400,тотчас же набросали женщине полную чашу мелкой и крупной серебряной монеты.
5401,"уговаривает Наля разделить с ним чашу вина, принесенного для него его"
5402,"кольцу, которое он бросает в чашу."
5403,"дар любви, 
 Переходи сегодня в чашу дружбы»!"
5404,"жениха с невестой, наливает две чаши меда и в меньшую незаметно"
5405,"Ты вспомнишь пир и чести чашу, 
 Что я, как другу, наливал"
5406,"Гурнеманц, пожилой рыцарь Чаши Господней („Граля») *, будить двух"
5407,"То есть, той чаши, в которую, по преданию, пролилась"
5408,"Спасителя, раненного копьем на кресте; чашу эту хранит Монтсальватское рыцарское братство."
5409,"подарок, и приготовить для Тристана чашу с ядом."
5410,"того, чтобы выпить с ним чашу вина, в знак примирения."
5411,Дом — полная чаша.
5412,"Да бросишь, — говорит, — чашу с Дарами, да станешь на"
5413,насилiя ихъ надъ нами переполнили чашу всякаго терпѣнiя и притомъ отняли
5414,"души выжмет он в глубокую чашу, куда и мои канут тихие"
5415,"И потом налил в чашу вина, подал ученикам и сказал"
5416,"сказал: — Пейте все из этой чаши, это кровь моя."
5417,"за другим, выпили вино из чаши, он сказал: — Да, это кровь"
5418,В каменные чаши льется всюду проведенная с гор
5419,"Чашу жизни вкусите и видите, яко"
5420,"золотых лучах заката, был подобен чаше, полной тёмно-красного вина."
5421,"перед Пилатом или «Моление о Чаше», Набоков запретил артисту гримироваться и"
5422,"Божьей семье имеет свою собственную чашу, из которой оно и должно"
5423,"Правда, мы думаем часто, что чаша наших страданий горче, чем чаша"
5424,"чаша наших страданий горче, чем чаша собрата."
5425,"Ты, друг, смотри, как живу… чаша полная!.. царю завидно!.."
5426,Чаша чарами переполнилась.
5427,"Солнце — чаша, наполненная золотом, — тихо опрокинулось в"
5428,Временная струя вытекает из разбитой чаши.
5429,"Когда чаша иссякнет, перестанут струиться временные струи."
5430,временная струя бьет в подставленную чашу.
5431,"Когда наполнится чаша, перестанут изливаться в нее временные"
5432,"что было, сохранилось в старинной чаше — поднялось."
5433,Сафирыые чаши в окно плескались холодным ветром.
5434,на двориках падали: ниспадали в чашу безвременья.
5435,"Нежные чаши мягко колыхались над черным, узким"
5436,дразнящею медлительностью колебали на весах чаши войны и мира.
5437,решительно бросила свой жребий на чашу войны.
5438,вино и мед в глубокой чаше из воска и пришлю тебе
5439,"сама несет Персефоне глубокую восковую чашу, полную вином и медом, — себя."
5440,"Это законченность священной чаши, из которой подобает производить возлияние"
5441,Да мимо идет народа нашего чаша духовного рабства!
5442,белое тело мелькало в зеленой чаше.
5443,Боровиковский бросит лишний груз на чашу обвинения во вред доверившемуся ему
5444,"Хотя, конечно, чаше можно было видеть тот же"
5445,"явился, однако, последней каплей, переполнившей чашу."
5446,"яства, и они минуют сей чаши."
5447,бы плескалась в земной стареющей чаше.
5448,"отдать, сладко пролить, как из чаши, жизнь за других."
5449,Чаша кипящего гнева стихий опрокинулась над
5450,"и он, скоро в золото чаш упадет последняя капля безумия, последняя"
5451,живого безумия скатилась по золоту чаш на самое дно.
5452,"вместе страдаем, одна у нас чаша горькая»."
5453,В чаше крепкое вино
5454,за стол и выпьем последнюю чашу.
5455,"В чаше крепкое вино
Горько! горько! горько!"
5456,за стол и выпьем последнюю чашу.
5457,"и в обществе сказал, что чаша его терпения с Дирекцией переполнена"
5458,Но да минет нас чаша сия!
5459,"и грешный, подойду к Святой Чаше?"
5460,"пожалуй, молился, когда приступал к Чаше, но этого далеко недостаточно."
5461,"фракций, что необходимо прикончить словопрения (чаша терпения должна была быть переполнена"
5462,которая одна может бросить в чашу колеблющихся весов тяжелый аргумент за
5463,могут тронуть Лизаветы: в горькую чашу Анания прибавляются лишь новые капли
5464,"тянуться в бессилии, — 
 Раскрылись, как чаши свободно-живущих цветков."
5465,"капля по каплѣ испивалъ я чашу жизни, не щадя ни силъ"
5466,"Пронеси, говорит, мимо меня чашу."
5467,"А вас, Ниловна, миновала эта чаша, — вы не знали тоски по"
5468,"диск луны, и луна казалась чашей, полной крови."
5469,Но на дно чаши наслаждения ты положила гнусный яд
5470,авось минетъ насъ эта горькая чаша!
5471,"потерять именно такъ — испить горькую чашу до дна, для того, чтобы"
5472,"кровавого пота, молясь: Да идет чаша сия мимо Меня, впрочем не"
5473,"ли мы с мужем, что чаша нашего терпения была еще не"
5474,"солнце гладью реки опрокинулась глубокая чаша неба, и в ее безграничной"
5475,"выпавшая из чьей-то руки золотая чаша, и покатилась тихо, дугообразный чертя"
5476,"Это священник, окуная в чашу волосяную кисть, кропил водой народ"
5477,"Чаша терпения переполнилась, и крестьянская мысль"
5478,и Иоанчик подносил его к чаше.
5479,"у вас есть ваши венки, чаши и подруги."
5480,своей быть готовым приступать к Чаше Жизни.
5481,"и жемчугом и держала золотую чашу в руке своей, наполненную мерзостью"
5482,сядем на Зверя и воздвигнем чашу и на ней будет написано
5483,"венок и серебром XXV, подарок (чаша и стакан для кроги) от"
5484,"иронии Сократа, он не удостоился чаши с ядом."
5485,"водяных струек, бивших в мраморные чаши, с тем чрезмерным для петербургской"
5486,"темном небе, как в опрокинутой чаше исполинского жертвенника, скрыто за тучами"
5487,"на котором сидит блудница с чашею мерзостей, то воинства ангелов, которые"
5488,"мутном небе, как вино в чаше."
5489,"играло, кипело синее море, как чаша амврозии, и шум его подобен"
5490,"тут решается вечное: на одну чашу весов положится все, что он"
5491,"увидел озеро, малое, круглое, как чаша, в крутых берегах, поросших ельником"
5492,"поп да диакон пришли с чашею, а дьячки растянули его, раскрыли"
5493,"да и мы ту же чашу испием о Господе, егда час"
5494,что он едва не выронил чаши с Дарами.
5495,же закончить сегодняшний скромный ужин — чашей вина.
5496,"на серебряном блюдце, тяжелую кованую чашу."
5497,"знати обычай веселого пира, — разделим чашу."
5498,поднес к моей руке тяжелую чашу.
5499,"сказал я, поднося к губам чашу."
5500,"хочу быть сильным, я отставляю чашу, таксыр."
5501,"Как ты узнал, что чаша отравлена?"
5502,"разумом: если бы ты выпил чашу, — не был бы тем самым"
5503,"огромные, из цельного порфира иссеченные чаши."
5504,"в проулок, мимо отметивших его чаш."
5505,"не пускали глаз, колдуя над чашами лесной воды."
5506,не отнимет уст от этой чаши наслаждения.
5507,Не переставая приходится распивать горькую чашу.
5508,Пей горькую чашу до дна!
5509,"Скажите, отираете ли вы Святую Чашу по причащении?"
5510,"У нас все приобщаются из Чаши, и я утверждаю, что по"
5511,"по причащении каждого следует отереть Чашу, в видах предосторожности (от перехода"
5512,"нас священнослужители приобщаются непосредственно из Чаши, и каждый приобщившись отирает свои"
5513,"отирает свои губы, потом край Чаши."
5514,"которая, казалось, должна была переполнить чашу гнева Господня."
5515,"И только, когда переполнялась чаша, онъ говорилъ простыя, но проникавшія"
5516,кто выпил до дна горькую чашу одиночества…
5517,"Переполнилась моя чаша, — до краевъ налилась и расплескалась!"
5518,И домъ — полная чаша!
5519,"солнце на краю огромной синей чаши, устало смотрит налитым кровью глазом."
5520,куда-то солнце с края синей чаши.
5521,"Федоне» свое божественное посланничество, — и чаша с ядом народной мести не"
5522,"Он нужен был толпе, как чаша для пиров, 
 Как фимиам в"
5523,"е. мономахову шапку, с сердоликовой чашей, из которой Август, царь римский"
5524,должны были произносить при заздравной чаше за царя и его семейство.
5525,"у тебя патриаршество, зато дана чаша лекарственная:  «лечи болящих»."
5526,отвращали лиц своих от горькой чаши и весело сидели за своими
5527,Чтобы переполнить чашу русского огорчения и довести всенародный
5528,"процесс, он держит в руках чашу со святыми дарами."
5529,Приговор об этой девке переполнил чашу моего терпения; теперь уж для
5530,Ей пришлось выпить горькую чашу.
5531,"жесток и заставил его выпить чашу до дна, то есть до"
5532,"доказывает, что у него две чаши весов и что достаточно быть"
5533,"история известна всему полку, и чаша моих злодеяний, выражаясь высоким штилем"
5534,предлагающаго Россіи испить до дна чашу восточно-сибирскаго военнаго погрома.
5535,молодая девушка встречает невесту с чашей рисового вина.
5536,К этой чаше невеста и жених прикладываются трижды.
5537,Затем священник вносил серебряную чашу со святой водой и кропил
5538,"Чашу, из которой пил сам царь"
5539,должен был проходить без заздравной чаши за царя и без этой
5540,"на пиру у Воротынского поднесла чашу с отравой его кума, жена"
5541,"Пили кружками, чашами, ковшами, чарками, достаканами (стаканами)."
5542,"с открытой головой и, подняв чашу вверх, говорил приветствие, затем пил"
5543,"Опорожнив чашу, хозяин перевертывал ее вверх дном"
5544,"и лад, дом был как чаша полная, жилось всем хорошо, и"
5545,и был бы он как чаша полная…
5546,"возникшему еще в языческие времена, чашу со святой водой и миску"
5547,"Козловским, лаписовый образ «Моления о чаше», подаренный папой Пием IV Екатерине"
5548,"сему случаю, приглашаю васъ наполнить чаши благороднымъ тосканскимъ виномъ."
5549,"лир, взвизги сладострастных флейт, звон чаш, выкрики опьяневших голосов и быстрый"
5550,"Он должен пить из чаши наслаждений, чтобы радость его была"
5551,"марево оргийных огней, блики золотых чаш, приветствовавших Пилата, и промелькнувший вихрь"
5552,"крестьянина, у которого дома — полная чаша."
5553,Общая чаша ходила кругом.
5554,"В чаше, ma tante! — поправила ее племянница."
5555,"аптек с нарисованными на них чашами, в которые, обвив их, опускают"
5556,"на шканцах из серебряной огромной чаши бил душистый фонтан, разукрашенный такими"
5557,Дом — полная чаша.
5558,"неверием от Жизни, предлежащей в Чаше, и не обращай на них"
5559,Христа Твоего: а еже в чаши сей — честную кровь Христа Твоего
5560,хлеба да яст и от чаши да пиет.
5561,"Чаше, тогда входит в тебя сатана"
5562,Чаше с какою-либо страстью на сердце
5563,"представь, что принимаемое тобою из чаши есть Сый, т. е. един"
5564,"на нее уже вылилась вся чаша горестей, она какъ-то обтерпѣлась и"
5565,нельзя-ли пронести мимо меня чашу сію? — взмолился мужъ.
5566,"деньги, бумажки, пѣтухи; жаръ, чай, чаша, роща, жукъ, чудо, шутъ, щука"
5567,желтое платье нищего и берет чашу для подаяний.
5568,Выпита чаша до дна… осталось разбить ее
5569,"Это было каплей, переполнившей чашу."
5570,"губам приблизились края вычурной серебряной чаши, доверху наполненной багрового цвета жидкостью."
5571,Она отвела губы от краев чаши и перевела дух.
5572,"Она отняла от ее губ чашу и, сделав ею два-три"
5573,"словно желая до дна испить чашу унижения от полудикого горца, надумали"
5574,Чаша переполнилась.
5575,с места и с полной чашей в руке восхвалял того или
5576,"мастерски приготовленного Барбале, дедушка поднял чашу в честь Бэллы, называя ее"
5577,"поднялся еще раз с полной чашей вкусной сладковатой влаги и, вперив"
5578,сходились и братались за круговой чашей человеческой мерзости…
5579,предшествии псаломщиков со свечами понес чашу к Олегу и причастил его
5580,"сказал, имея в виду Францию:  «Чаша нашего терпения переполнена, мы обязаны"
5581,"Морозова, теплый ватерклозет с фарфоровой чашей и громыхающим, как Ниагара, водосливом."
5582,Хрустальная чаша уже была опорожнена.
5583,"Бахусъ, держащій въ рукѣ хрустальную чашу."
5584,"Чашу с вином, увитый жезл"
5585,милей разорванных одежд и медной чаши.
5586,"И медною властителей почтив
Полнощных чашей, яркому огню
Последнее отдашь…"
5587,Лаод[амия] несет чашу и по щекам ее текут
5588,"светлую любовь, — 
 Будем благодарны, миновала чаша, 
 Страсть перегорела, мы свободны вновь."
5589,Отравленную чашу пьют наши современники.
5590,"существа, выпившаго до дна горькую чашу жизни."
5591, Чаша с краями полна. —
5592,"не вино недопитое на дне чаши, а кровь алую;"
5593,"на столах — жбаны, кубки и чаши, форма которых была заимствована из"
5594,"доносились веселые клики, звон круговых чаш, смех и хлопанье в ладоши."
5595,"счастлив, если бы миновала его «чаша сия»!"
5596,"И вот Святитель взял чашу, стоявшую на алтаре, и, протянув"
5597,"То была капля, переполнившая чашу."
5598,"бросилась потом с самоотвержением, когда чаша ее страданий переполнилась."
5599,"который у меня, можно сказать, чаша полная."
5600,"лучшаго ожидала, но домъ — домъ чаша полная."
5601,"возвеличивался серый простой народ, как чаша, полная совершенства, как скрытый от"
5602,"И минуй вас эта чаша, 
 Отравляющая нас!"
5603,"словом, можно пить большими глотками чашу бытия человеческого, развернуть свои силы"
5604,"хорошее хозяйство, и дом — полная чаша."
5605,"этом мире, и о предложении чаши (Лк. XXII, 14 и след"
5606,"Сделай, чтобы прошла мимо меня чаша эта, но не как я"
5607,Какая же это чаша?
5608,"Отца о том, чтобы эта чаша отошла от него."
5609,Какая же это чаша?
5610,"Очевидно, чаша искушения, так я и понимаю"
5611,"Отец мой, если чаша эта не может миновать меня"
5612,И потом налил в чашу вина и подал ученикам и
5613,и сказал: пейте из этой чаши все.
5614,"случилось одно обстоятельство, которое переполнило чашу терпения России и вызвало разрыв"
5615,допустить сего христианина до Святой Чаши?»
5616,"жизни; коли первый глоток из чаши сладок, так и знай, что"
5617,"в полном облачении, отнес святую Чашу с Святыми Дарами к нему"
5618,"Но чашу человеческого горя, унижений, несправедливости и"
5619,"Это, конечно, переполнило чашу их терпения, и они, вероятно"
5620,После всех тихо шел с чашей в руках отец Иоанн.
5621,"что на востоке в золотых чашах еще волновалась горячая кровь, а"
5622,"волновалась горячая кровь, а кругом чаш стояли гиерофанты, и синее благовоние"
5623,"ввожу вас в заблуждение относительно чаши, которую нам должно выпить: это"
5624,алая кровь потекла в скорбную чашу.
5625,Это переполняет чашу терпения земского начальника.
5626,Это переполнило чашу терпения сына; он даже задохнулся
5627,"за него, и это переполнило чашу его терпения."
5628,"утешение, выпивая до дна горькую чашу душевных мук."
5629,дочь свою выйти поднести прощальную чашу гостю.
5630,судьба готовила уже им горькие чаши.
5631,ему последнему предстояло испить назначенную чашу страдания и уничтожения самого жестокого.
5632,"защитой явилась в этот момент чаша искупления человека от смерти, вынесенная"
5633,подходили один за другим к чаше эти смотрящие в глаза смерти
5634,"дом его был, как полная чаша."
5635,главный сенешаль трижды опускал в чашу единороговый талисман на золотой цепи
5636,Не можете пить чашу Господню и чашу бесовскую; не
5637,можете пить чашу Господню и чашу бесовскую; не можете быть участниками
5638,"чтобы огненные лучи, выйдя из чаши со Святыми Дарами, выжгли в"
5639,Не можете не пить из чаши Господней и чаши бесовской.
5640,пить из чаши Господней и чаши бесовской.
5641,во славу Единого из обеих чаш вместе?
5642,Не хочу я двух чаш!
5643,"Единой чаши Твоей, единой истины Твоей жаждет"
5644,"Вопрос этот переполнил чашу моего терпения, и я разнес"
5645,"и копья, и кресты, и чаши, и свечи, и иконы, и"
5646,"крестообразно руки, подходили к Святой чаше, под пение пасхального тропаря."
5647,что свечи пред крестом и чашею с святою водой горели почти
5648,"серебряных малых напрестольных креста, водосвятная чаша, панихидное блюдо, два крестильных ящика"
5649,"Тут чаши и кубки разнообразных форм, удивительные"
5650,"золотых и серебряных, таких же чаш, ковшей, кубков, с хитрой чеканкой"
5651,"слухи, что престол был сдвинут, чаши разбиты и т. д."
5652,"Говоря высоким слогом, я испил чашу любви до дна."
5653,"предвещание: красно каша упреет — полная чаша всякого счастья-талана, белая — всяко"
5654,"что, если поставить под образами чашу с водою да «с верою"
5655,после торжественного обряда — пились «прощальныя чаши».
5656,"Единую мы с ним чашу пойла распивали, 
 Мы вместе с"
5657,и подносил целый хлеб с чашею вина государю; затем — остальное раздавалось
5658,завершались государевой да патриаршею заздравными чашами.
5659,"к не вкусившим еще от чаши смерти людям, которых — всех без"
5660,доме стояла на столе круговая чаша с зеленым-вином или медом
5661,"Каждый гость, входя, пригубливал эту чашу и клал на стол калач"
5662,"люди, у которых двор — что чаша полная."
5663,"не принесло в благодарность, кроме чаши яда…"
5664,"Дом — полная чаша, а нет хозяйки, и нет"
5665,"Тоже домик-то — полная чаша, а перекусить нечего…"
5666,"Серебряные и золотые кубки и чаши затейливых форм и узоров, с"
5667,"вставал, кланялся и осушал государеву чашу, то есть пил за здоровье"
5668,"Чаши и кубки были велики, разносились"
5669,"на славу! — заметил кто-то, осушая чашу вина."
5670,"Наполнив и осушив чашу вина, он заговорил теперь, однако"
5671,он и осушил одним духом чашу.
5672,великая княгиня подала Фатьме-Салтан чашу и одарила ее щедро подарками.
5673,под говор гостей и звон чаш перед ним проносились картины тихих
5674,"Царь, после многих выпитых чаш, приказал подать ему большую чашу"
5675,"чаш, приказал подать ему большую чашу вина и сказал:"
5676,"чем выпил до дна горькую чашу, поднесенную ему судьбой."
5677,"Mc’Kim раздавал облатки, Awdry давал Чашу, причем оба они почти бегали"
5678,Чашу каждый брал в руки от
5679,"русских я прочитал пред Святою Чашей «Верую, Господи», потом благодарственные молитвы."
5680,"Хоккайдо, просит икону «Моление о Чаше»; прибавляет, что если неудобно мне"
5681,"всей этой роскоши, этой полной чаши балованной светской женщины, Анна Георгиевна"
5682,"Какая прелестная чаша, тонкая, тонкая, точно скорлупка воздуха."
5683,Ратманов поднял чашу.
5684,"о радости подруги, подняла свою чашу с шампанским, — за мою Люду"
5685,"очереди с ним вино из чаши, ходит кругом аналоя."
5686,потолка спускается в виде античной чаши розовая veilleuse и льет жаркий
5687,плеском падал обратно в широкую чашу бассейна.
5688,"Громкий смех, веселые возгласы, звон чаш, ковшей и кубков висит в"
5689,Выпьем чашу нашу…
5690,"пятницу, накануне Николина дня, дополнило чашу."
5691,"в молодости лет, выпила всю чашу горести за чужую вину; эта"
