,0
13984,это — игра в карты и кости.
13985,что останутся только кожа да кости.
13986,"мять так сильно, что затрещат кости и станет захватывать дыхание."
13987,связался на азартной игре в кости с могучим царем таких больших
13988,"70 суставов, в самую любовную кость."
13989,"белого тела, из нутра, из костей, суставов, из ребер и из"
13990,"имени, в которых находили человеческие кости, кинжалы, пики, бердыши, кольчуги, кольца"
13991,"смельчака, который решился бы отнести кости поросенка в свиную закутку."
13992,"никогда не находится, так как кости надо носить по одной, а"
13993,"бить его по голове принесенными костями, требуя назад съеденного поросенка."
13994,из которого неизменно выглядывают верблюжьи кости.
13995,ящиков выглядывали черепа и другие кости.
13996,"мгновенно погасли, и промокшие до костей люди замолкли и свернулись под"
13997,"все вместе представляют теперь груду костей, земли, тряпья, прогнившпх досок и"
13998,вверх ногами и до самых костей прожег мои пятки раскаленным железом
13999,"головы всех Русских или лечь костьми, пока не изсякнут все их"
14000,выше правого локтя с раздроблением кости.
14001,"Николай Тимофеич — белокурый, широкий в кости крепыш с такими умными серыми"
14002,"пространство, матово-белое, как полированная слоновая кость, и на этом поле появились"
14003,и превращаясь в ничего нестоящую кость.
14004,"и продолжал свое дело, держа кость неимоверно тощими, черными от грязи"
14005,"самоедов, чтобы отняли у него кость; я стал говорить им, что"
14006,"открывавшим его подвижные, угловатые, сухие кости, обтянутые коричневой кожей, длинный, костлявый"
14007,"покровы легко отделялись от черепных костей, и кровоподтеков нигде не было"
14008,2) Кости черепа средней толщины и целы.
14009,"бессмысленной латыни, предложил судящимся кинуть кости: чет или нечет."
14010,"лентах, среди бархата, позолоты, слоновой кости, бронзы, лака и цветов и"
14011,ей кривым большим ножом слоновой кости.
14012,также искусно выдѣланными изъ слоновой кости тростями.
14013,Можно дать ему кость?
14014,Вы — теоретик до мозга костей.
14015,"в Эдзири оригинальным лекарством: какие-то кости (какие, держит в секрете), размельченные"
14016,Кванно совсем умирающую: кожа да кости; почти вся уже похолодела; едва
14017,крепко приставшей к нему частью кости человеческой ноги и остатками подошвы
14018,напрасно строит жизнь на мертвых костях.
14019,"ударясь затылком
Оземь, сломил позвоночную кость, и душа отлетела
В область"
14020,"что он сам до мозга костей ученый, и изящная литература для"
14021,"на своего чоловика что, тот костей нам не переломал."
14022,"дорогъ, все едино — потому живая кость, живое мясо."
14023,обдало жаромъ… сдавилась грудь… хрустнули кости…
14024,оторванными кусками кожи и обнажившейся костью…
14025,одна зола и несколько кусков костей.
14026,"птицы быстро поедают мясо, а кости сбрасываются в глубокую яму в"
14027,в березовой коре не гниют кости.
14028,"начальник положить туда в озеро кости своего деда, и тогда из"
14029,"дескать, начальник и везет теперь кости своего деда."
14030,только ушибами и даже поломами костей.
14031,"нашел из органического мира только кость, вероятно занесенную мимо летевшей птицей."
14032,"всякий никуда не годный хлам, кости."
14033,"И ведь худые, как обглоданная кость."
14034,"когда отдыхать будут ее старые кости, и в угрюмый осенний вечер"
14035,"широкой натуры на игру в кости, на женщин, мальчиков, девочек, на"
14036,"они, выточенные из желтой слоновой кости, — фигурки людей, их домиков, отблеск"
14037,"со стороны человека до мозга костей практика, каким был Клейнмихель, что"
14038,"как бы выточенного из слоновой кости, лба и сверкающих из-под как"
14039,мне в такую даль старые кости тряс?..
14040,"последняя продолжается до первой брошенной кости, а первая до первого появившегося"
14041,"дружбы, могущей порваться вследствие брошенной кости…"
14042,"том роковом поле, где легли костьми два ее сына."
14043,"тобой не нежили наши походные кости, так будь по-твоему, часа четыре"
14044,рассвету от него останутся одни кости…»
14045,"Наталье Федоровне — кожа ведь да кости одни, ни подставной — нашей Настасьи…"
14046,ее выточенном точно из слоновой кости лбу появлялись чуть заметные складочки
14047,"Оба они, пропитанные до мозга костей балетными традициями, а особенно последний"
14048,"неся с собою пронизывающий до костей холод, в воздухе стояла какая-то"
14049,"макушке были сбиты в колтун, кости, обтянутые кожей, — все, что осталось"
14050,"Придется прежде всего вправить кость на место, а затем уже"
14051,"Боль была невыносимая, но кость удалось вправить, на перелом же"
14052,"волосы, ровные, белые как слоновая кость зубы — таков был обольстительный портрет"
14053,выточенные им работы из стеновой кости.
14054,"Дианы с собакой из слоновой кости, античный стол, горка из уральских"
14055,"засыпанные землею череп и некоторые кости покойного, вложили их в особый"
14056,Череп и несколько костей — вот что осталось от великолепного
14057,повернуться в могиле его старые кости.
14058,как бы выточенный из слоновой кости лоб.
14059,"как бы выточенные из слоновой кости, блестели своею свежестью и белизною"
14060,шею точно выточенными из слоновой кости руками.
14061,"ее точно выточенном из слоновой кости лбу, то по улыбке, появлявшейся"
14062,кисточка с ручкой из слоновой кости.
14063,"Чему же не легкому быть, кости да кожа…"
14064,"отца, щупая мясо, отставшее от костей, руками, и, наконец, грубо заметила:"
14065,"все же состоял из плоти, костей и крови, и чтобы чисто"
14066,Кости Ховрина покоятся в Крестовоздвиженском монастыре.
14067,перед ним испорченностью до мозга костей жены.
14068,"Встаю утром — все кости болят, а вот который день"
14069,"Взроют пустырь и немецкие кости найдут, да и не похвалят"
14070,голове и с ломотой в костях.
14071,"высоком, точно выточенном из слоновой кости лбу, блестели крупные капли пота."
14072,"ротик с белыми, как слоновая кость, зубами, как бы созданный для"
14073,Раздроблена голенная кость левой ноги.
14074,"нас, от наших страданий? груда костей — и ничего больше."
14075,"и Рафаэль, и сокровища Тициановой кости, и дель Сарто, и древняя"
14076,а я отделался переломом небольшой кости в ступне.
14077,"рабства, сложили в Хиве свои кости, многие были казнены за попытки"
14078,"Золото, серебро, слоновая кость, дорогие породы камней были употребляемы"
14079,"Вырезали, например, кости животных и гадали по костям."
14080,Марциан был придворный до мозга костей.
14081,Рыба была обглодана до костей.
14082,"до наживы, фанатичных до мозга костей израильтян, от хитрых, вероломных, всегда"
14083,"черные люди, с запасами слоновой кости, золотом и драгоценными камнями."
14084,"того, что все наши предки, кости которых покоятся под курганами в"
14085,"и сосны, и ели, 
 Там кости казачьи под снегом лежат."
14086,"ширмы, божков, коробки из слоновой кости и перламутра, шкуры, перья страуса"
14087,"всех побитые абиссинским седлом спины, кости, выдавшиеся вперед, ощипанные хвосты, косматые"
14088,"абиссинского кофе, золота и слоновой кости, — первоначально в Аравию, а потом"
14089,"вывоза из Харара — кофе, слоновая кость, золото и хлеб."
14090,"идет на Зейлу к англичанам, кость, перевозится в Индию и оттуда"
14091,"в мякоти, у другого осколки кости не были извлечены вовремя, третий"
14092,"работать, охотиться почти нельзя — все кости ломит, все болит, все требует"
14093,и рубинами с рукояткой слоновой кости и вензелем Государя Императора на
14094,"под рукой русского хирурга вынимались кости, пули, осколки, снарядов."
14095,"налобником и нахрапником, по лобовой кости положен широкий, вырезанный узором, цветной"
14096,"изъ рыбьихъ головъ, хвостовъ и костей."
14097,"Мякоть надо снять съ кости и жарить на жаркое, а"
14098,"жаркое, а головы, хвостъ и кости спрятать и варить на другой"
14099,"Дашь ей, къ примѣру, кость и только скажешь:  «Гамлетъ…"
14100,Старыя кости покоя требуютъ.
14101,первомъ планѣ нашемъ голая какъ кость обрывистая гора Костодина.
14102,"у живого отпало мясо отъ костей, и не было бы ему"
14103,"предки их застали массу человеческих костей, в беспорядке валявшихся на протяжении"
14104,Кости эти их предки побросали частью
14105,"зарыты валявшиеся когда-то во множестве кости, но, насколько это последнее достоверно"
14106,"не то руки, не то кости, не то змеи какие-то, и"
14107,"а вот «розпанахалы» благодетели, и кости-то его, полагаю, не лежат"
14108,"свой же брат, что до кости прохватил, жилы пересек… рана-то"
14109,"местах впились в него до кости, в других — стерли всю кожу"
14110,"Это кости того коня, который принес тебя."
14111,За твою голову костьми ляжем!
14112,на собак; большинство их оставило кости и окружило Марианну.
14113,"седло, чтобы хоть размять свои кости и дать некоторый отдых усталому"
14114,головой и прикладывал высохшие до костей руки к запавшей груди.
14115,"Костьми ляжем, панно полковникова, а своих"
14116,"неподвижного положения ломило ему все кости, теперь же и руки, и"
14117,трещит и не видно сломанных костей и луж крови.
14118,"журнала и нож из слоновой кости: читая, он разрезывал листы."
14119,снаружи изукрашено инкрустациями из слоновой кости и резными фигурами; внутри этого
14120,еле-еле тащил свои старые кости.
14121,"вышивок и изделий из слоновой кости, представляющих зачастую чудо терпения и"
14122,сразу положения для своих старых костей.
14123,"века в своем кабинете среди костей, инструментов, приборов — «вселенной» Фауста."
14124,"поводу его огорчаться, рисовать черепа, кости и трупы."
14125,"страдало, 
 Что кожаный покров его костей
Растягивался страшно, точно лопнуть
Сбирался"
14126,"оковы, 
 Ты крепко сплоченный состав костей, 
 Ниспал росой, туманом испарился!"
14127,"можешь, 
 Лукавый ад, гореть в костях матроны, 
 Так пусть, как воск"
14128,"А Гамлет увидал кости, и вся «философия» встрепенулась в"
14129,"удар и, умирая, не о костях и черепах будет думать."
14130,"Ты думаешь, промокнуть до костей
Беда большая?"
14131,"старину говаривали, что у дворянина кость белая, а у мужика кость"
14132,"кость белая, а у мужика кость черная."
14133,"чтобы она, значит, болезнь из костей вон выгоняла."
14134,"ведь болезнь в нутро, в кости вгоняет…"
14135,"такой, чтоб в нос шибала, кости, значит, что твой спирт, промывала"
14136,"волка, оскаленными, белыми как слоновая кость зубами и всем своим лицом"
14137,"прах Маразгали и хилые, старые кости Залаты, близ дороги, по которой"
14138,"могилы-курганы, где лежат казацкие кости, где в полночь загораются огни"
14139,"Что из-за чужого дела костьми ложиться, отвечает купец и машет"
14140,"от которого перевернутся в могиле кости у Ромео; ответ, который носится"
14141,филистер и буржуй до мозга костей.
14142,"ужасъ; мѣстами валялись обгрызанныя человѣческія кости съ остатками почернѣвшаго мяса, распространяющаго"
14143,и высасывая мозг из бараньих костей.
14144,"подбирали с полу обглоданные бараньи кости, дробили их зубами, как собаки"
14145,"потому, что она широка в костях."
14146,"В кости она широка, вот и ребрушки!"
14147,"точно у него простужены все кости, и хнычет."
14148,"Мое тело простужено, все кости болят, ноют и стонут, и"
14149,"Ты — дворянин, белая кость, а она у меня мужичка"
14150,"побелел, процедил сквозь зубы:  «Белая кость, хамской природы… свинопас!» и отъехал"
14151,"он тебе, дочка; он — белая кость, а ты — хамской природы."
14152,с иронией и ненавистью: — Белая кость!
14153,"Белая кость — ведь это, кажется, из лексикона"
14154,"клали его в котел, вываривали кости, и потом для просушки вывешивали"
14155,"оклады, и диптихи из слоновой кости и металла, и всякую другую"
14156,бритву с черенком из слоновой кости; вместо этой воротил он мне
14157,"Обыкновенно только кости (рога, клыки), кожа или сало"
14158,"Дул сильный, пронизывающий до костей ветер."
14159,"скамьях, третьи с азартом бросали кости — любимая игра, заимствованная скандинавами и"
14160,"зубами, пусть черви источат твои кости."
14161,этого моста свалится — тутъ и костей не соберешь!» подумала она.
14162,"и скалившаго бѣлые, какъ слоновая кость, зубы."
14163,"портретъ-миніатюру, писанный на слоновой кости, и показалъ имъ."
14164,"двигались по патриархальным мостовым; и кости, и мускулы, и нервы тогдашнего"
14165,"и честнейший старик, до мозга костей Николаевского времени, а между тем"
14166,"деморализованной и развращенной до мозга костей интеллигентной среде русского общества, а"
14167,"что, как бюрократ до мозга костей, он не мог бы, при"
14168,"и обиженному, как голодной собаке, кость, чтобы она не умерла с"
14169,"они остались плотью от плоти, костью от кости русского своего отечества"
14170,"плотью от плоти, костью от кости русского своего отечества и правду"
14171,"темени этой не страшно, и костей вот этих, — ничего не страшно."
14172,"молодой человѣкъ, у котораго грудную кость прорѣзало картечью, внутренности его были"
14173,"пошлого селадона, растленного до мозга костей."
14174,"они — плоть от плоти нашей, кость от костей наших."
14175,"от плоти нашей, кость от костей наших."
14176,"одной стороне ее остается хребетная кость, и вручает внутренности наживочнику, который"
14177,"сохранение в распластанной треске хребетной кости, способствующей гниению, обусловливают низкую стоимость"
14178,"легко устранимый, то сохранение хребтовой кости — это полнейшее вполне детское самообманывание"
14179,"вполне детское самообманывание промышленников: хребтовая кость, это правда, придает треске больше"
14180,"остатки других китов, громадные белые кости; они же валялись, разбросанные по"
14181,"Тушу, мясо и кости отдельно рубят, пилят и разносят"
14182,"перекладывают для этого кусками железа, кости бросаются без перекладки, так как"
14183,"в сушильни, где мясо и кости просушиваются тоже отдельно; в сушильнях"
14184,"Это китовое, смешанное из костей и мяса, гуано идет главным"
14185,должно идти исключительно гуано из костей; отделения одного от другого по
14186,"но милейший и добрейший человек, кость от кости и плоть от"
14187,"и добрейший человек, кость от кости и плоть от плоти когда-то"
14188,"Когда, Дженни, собаки дѣлятъ кость, то онѣ откровенно ворчатъ и"
14189,бросится въ его объятья и кости его покойной матери отъ радости
14190,въ пеплѣ онъ нашелъ остатки костей Игнатьевой.
14191,"въ фаворѣ у джентльменовъ «бѣлой кости», то «цифирники», какъ прежде называли"
14192,"Бодрость и языкъ безъ костей, когда нужно ругать въ вильмесановскомъ"
14193,"притупленныхъ нервовъ непремѣнно нужны человѣческія кости, искалѣченные трупы, потоки крови, чтобы"
14194,"кладбище, что в подвалах груды костей."
14195,"Руки опускаются, кости болят, брюхо ноет…"
14196,"засосало под сердцем, опять заболели кости, заныло брюхо, и опять стало"
14197,Инкрустации слоновою костью по дереву и золотом по
14198,по дереву и золотом по кости отличались тонкостью и изяществом работы
14199,"все же служил, и ныне кости сложил, пристраиваясь на новом месте"
14200,"чиновником, как говорится, до мозга костей и согласно своему высокому положению"
14201,"Кости так и ломит,"
14202,"Ломит кость смертельно,"
14203,"белый, словно точенный из той кости, которую купцы везут из-за заморья"
14204,"Даже лучше, коли костьми за родину ляжешь!"
14205,"достав острую и длинную рыбью кость, она подала ее Андрею Михайловичу."
14206,которому ты малость у Ведуньи кости помял!..
14207,"угодил вилой, даром, что ни кости никакой не попортил, ни иного"
14208,"только живым добраться, да там кости свои сложить, а не здесь"
14209,"Али сам, может, лягу костьми: вместе нам не жить на"
14210,"Знамо дело, старость — все кости болят, особливо к дождю, так"
14211,"будет так, то татарам и костей своих не утащить до Крыма."
14212,"стало быть, время либо лечь костьми за царство свое либо спасти"
14213,"маленькое, ручное зеркальце изъ слоновой кости, занялась разсматриваніемъ своего лица."
14214,"этом же ухе через головные кости, что вместе взятое указывает на"
14215,"него обе руки и, как кости, бесчувственно болтались по обе стороны"
14216,"увидели бы красное мясо, местами кости…"
14217,"ей, что клянутся и готовы костьми лечь за нее."
14218,"князя Ивана и нагло ударял костью кулака с сухим, резким звуком"
14219,"Тетеревович остался наедине с лягушечьими костями и глодал их, затаив обиду"
14220,годом и напоминал сухую рыбью кость.
14221,"отделке миниатюра, рисованная на слоновой кости."
14222,"чувствовался холод, проникавший до самых костей."
14223,"порою лютый, что до самых костей прохватывал и щёки, и носы"
14224,"мне указали на валявшиеся человеческие кости, будто бы был убит и"
14225,"медный будет величиною, и обломки кости в мозг врезались…"
14226,"однако, вы у масальского каменщика кости из черепа-то сегодня извлекли…"
14227,"пропускают Х-лучи и что только кости задерживают их, — на экране ясно"
14228,"применение как для диагноза страданий костей, так и для определения местонахождения"
14229,"изъязвления или перелом) имеются в кости, и тотчас же указать, где"
14230,"усложняется весь ход операции; силуэт костей, полученный по способу Рентгена без"
14231,"ткани, то оказалось возможным снимать кости забинтованной руки, не удаляя повязки"
14232,лишь немного на резкости силуэта костей.
14233,"видим не только очертание всех костей, но и различаем изменение плотности"
14234,и различаем изменение плотности вдоль кости (что хорошо видно и на
14235,"плечами, точно пробовал, целы ли кости, а потом проговорил хриплым голосом:"
14236,"сам Байрон — лорд до мозга костей, Байрон, который возвеличивает отверженных и"
14237,"был теоретиком буржуазии до мозга костей, до педантизма."
14238,"держится, как живое тело на костях, весь организм нравственного миросозерцания."
14239,Все кости толстые; ноги прочные; лапы кошачьи
14240,"а черному спаниелю дать толстую кость, длинное и крепкое туловище и"
14241,"Ноги прямые, короткие, с толстой костью, одетые уборною псовиной, как у"
14242,"длинные и низкие, с широкою костью и красивыми, но весьма короткими"
14243,чрезмерно длинны и имеют тонкую кость.)
14244,"что он очень элегантного вида костью, изгибом и подвесом."
14245,"сочленении (не косые), грудь глубже, кость сильнее, на ногах выше, особенно"
14246,"Присущий большинству недостаток есть бедность кости, что заметно почти у всех."
14247,"собака богатырского сложения, с широкой костью, несколько низкая на ногах, что"
14248,в высоком постанове и бедности костей.
14249,"Актриса до мозга костей, она плохо играла на сценѣ"
14250,и семействе стряхнуть со своих костей семинарскую дикость.
14251,"стучит по палубе, промачивает до костей, и шквал так же быстро"
14252,а растаскают и оглодают наши кости жадные волки и выклюют глаза
14253,фальшив и фальшив до мозга костей.
14254,Костей вышло изо рта полная пригоршня.
14255,Кусочки костей были белы и не пахли.
14256,"глухих местах, куда и ворон костей не заносит и зверь не"
14257,"из котла, освобождал его от костей и разрезал на столе большими"
14258,"Которые кости грызут: жиганы, которые проигрался, и"
14259,Зато испорченного до мозга костей человека внешний страх только окончательно
14260,"в науке открытие, что пар костей не ломит, то открывали ее"
14261,Это был до мозга костей индивидуалист.
14262,"он был, правда, до мозга костей; самые отвратительные тюремные привычки и"
14263,До мозга костей испорченные канальи!
14264,"воронов слеталась
На груды тлеющих костей
 — За Волгой, ночью, вкруг огней"
14265,"всегда были и до мозга костей испорченные люди, задававшие обыкновенно тон"
14266,от которого все промокли до костей.
14267,"в 2 и больше, без костей — 10 cent; венок луковиц или"
14268,И костей не соберешь!
14269,"носовой платокъ и книжечку слоновой кости, съ не принадлежавшими ей визитными"
14270,"трости с набалдашником из слоновой кости, выточенной в Амура и Психею"
14271,"самом деле Дебрянского пронизало до костей холодною, влажною струею затхлого воздуха"
14272,"в землю много славных итальянских костей, и я люблю иногда пофилософствовать"
14273,"которого о белых воротах слоновой кости для снов, не имеющих значения"
14274,"у нее что-то щелкало, точно кость о кость или игрушка крикри."
14275,"что-то щелкало, точно кость о кость или игрушка крикри."
14276,"Знаете, — говорит, — нас, смоляков, дразнят: кость-то шляхетская, да собачьим мясом"
14277,точно он совсем не имел костей.
14278,и сложить тамъ свои старыя кости.
14279,"на солнцѣ погрѣть свои старыя кости, и вели какой-то оживленный разговоръ"
14280,его завѣтное желаніе — сложить свои кости въ Россіи подлѣ своего друга
14281,"подсвечник, большой нож из слоновой кости, головная щетка и фотографический портрет"
14282,"пелена, содержащая один пепел и кости!"
14283,"клады, эти исподние пласты из костей человеческих, наслоившиеся от побоищ и"
14284,столетиями римская почва переполнена тлением костей человеческих и полита кровью в
14285,тоже из человеческих косточек и костей.
14286,"когда на погребенном теле очистятся кости от истлевшей плоти, скелет вынимается"
14287,"Как художник до мозга костей, он выразил свое негодование на"
14288,именно поступок его брата «разбил кости в его сердце» и что
14289,"берлинскую лазурь, винцейскую ярь, слоновую кость, ржевский бакан — каких только колеров"
14290,"А кость сами жгли, эти кобылечки самыя"
14291,"говорил:  «Все единственно, что слоновая кость, что эта; один и тот"
14292,"тот же скот, ту же кость имеет; обманывают, — говорит, — нас: где"
14293,Слоновая кость сквозность имеет.
14294,"света, переломы тушевали слоновой-то костью; а на Пентефриевой жене, когда"
14295,"Слоновая кость не закроет колер, — она большую"
14296,большая игра в карты и кости.
14297,"вздернут на перекладину, так что кости в плечах хрустнут, а к"
14298,"А руки тянулись вверх, кости хрустели, и жилы тянулись, тянулись."
14299,"Коли не устал и кости не болят, ступай с Богом."
14300,"высушило его тело, кровь и кости, и ветер распылил их."
14301,"до того, что, бывало, все кости у меня трещат."
14302,свои халаты — сырость нижетъ до костей.
14303,"Эхъ, всѣ кости болятъ, всѣ суставы говорятъ!"
14304,"Старыя кости ломило, проклятые комары визжали подъ"
14305,"мелкій, упорный и пронизывающій до костей."
14306,Сильный ветер пронимал до мозга костей.
14307,"грубых, алчных, фанатичных до мозга костей израильтян, от хитрых, вероломных, всегда"
14308,греют на солнце свои старые кости.
14309,"под звездой счастливой, забелеют его кости в степях печенежских."
14310,"разгульные пиры, и кровавые потехи, костьми легла на этом поле смерти."
14311,богатой добычею или все поляжем костьми.
14312,"пожирает трупы с кожей, с костями и даже с волосами."
14313,"массе, состоящей из мяса и костей, когда-нибудь угаснет жизнь, точно пламя"
14314,"дворе, возле помойной ямы, старую кость, давно уже обглоданную и с"
14315,"кисти, третьи — изделия из слоновой кости."
14316,"его повернул, что у того кости затрещали, — у великого молчальника была"
14317,"Ах ты, тараканья кость!.."
14318,"багровым пузырем, ощупал, цела ли кость, и решил:"
14319,двенадцать римских легионеров играли в кости.
14320,"крестиками, кощунственными амулетами из мертвых костей и ладанками с мощами святых."
14321,финикийского купца оборванцы играли в кости и болтали.
14322,"С виду — важный, страшный: слоновая кость, золото, в руках молнии."
14323,что это мертвые черепа и кости.
14324,и сквозь нее выступают голые кости.
14325,"ничего не останется, кроме мертвых костей и развалин."
14326,"со львиными лапами из слоновой кости, которые перекрещивались, как на складных"
14327,"мучеников, очистившая землю, и мертвые кости творили чудеса."
14328,"весь ты мягкий, точно без костей."
14329,"Пословица:  «паръ костей не ломитъ», примѣняется, какъ видно"
14330,"ореха, мозг пшеничного зерна и костей»."
14331,что можно бы пересчитать все кости на его сухощавом теле; впрочем
14332,"нашли покойницу, или, вернее, кучу костей, сложенных в беспорядке."
14333,Все кости носили на себе следы огня
14334,носили на себе следы огня; кости рук и ног почти совершенно
14335,черепом истлела мало и отдельные кости еще были скреплены связками.
14336,степи несколько человеческих черепов и костей.
14337,"Близко уж старые кости сложу, гляди, и не подымешься"
14338,"в ней положил, ну, и кости свои складывай."
14339,"Холод до костей проникает, равнодушие к людям с"
14340,всю ночь; мы промокли до костей.
14341,говорил жене шутя:  «Не оставляй костей моих в Персии; если умру
14342,"метафизических тонкостях, теперь до мозга костей прониклись «политикой», вопрос о народе"
14343,"Реалист до мозга костей, Толстой идеалист уже потому, что"
14344,"вещи из черепахи и слоновой кости — шахматы, ящики, портсигары, брошки, браслеты"
14345,До сих пор еще груды костей валяются внизу у берега! — заключил
14346,лицами играли большими кучками в кости.
14347,"Чижик взял кости, отнес их собаке, и, вернувшись"
14348,всегда напоминало сказанія о «бѣлой кости»; и всѣмъ памятно горестное употребленіе
14349,раздѣляющую бѣлыхъ опять на двѣ кости — на избранное арійство и отверженное
14350,"и мох, тут же валялись кости и бычьи рога, которыми играли"
14351,"в это время грызла лошадиную кость, белую и сухую; ее мучил"
14352,"переставала грызть с жадностью старую кость, воображая себе, что это ягненок."
14353,"ручка была из простой, белой кости, дешевая."
14354,"дорогу, много нашего брата ляжет костьми!"
14355,"Подымались мертвые кости, стягивались жилами, обрастали мясом и"
14356,провиденциальном различии белой и черной кости.
14357,отправится в Одавара предать земле кость и пепел сына (ибо умерших
14358,помер; пришлют его пепел и кости; так для торжественного погребения их
14359,"образованный, самоотверженный, гуманный, до мозга костей проникнутый идеей и преданный ей"
14360,"Черепки, медвежьи и собачьи кости и грузила от неводов, находимые"
14361,Кости у него толсты и отличаются
14362,"северных морей, теперь же белые кости богатыря лежали в грязи и"
14363,"юге собирает по берегу китовую кость, а другой — добывает трепангу."
14364,"на мелкие кусочки, присутствие мелких костей затрудняло проглатывание и производило катары"
14365,"которой трещала голова и разламывало кости, должна была каждую минуту вставать"
14366,"И на грудь жалуется, и кости ей ломит; бог ее знает"
